시설번호,시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,사용가능여부,설치연도,배관깊이,출수압력,배관지름,관할소방서명,관할소방서전화번호,데이터기준일자,행정동
강남-역삼-001731,2,서울특별시,강남구,11680,서울특별시 강남구 테헤란로 119 대호빌딩,서울특별시 강남구 역삼동 649-14 대호빌딩,37.4990329941111,127.030813951111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-001732,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로44길 35 영동빌딩앞,서울특별시 강남구 역삼동 690  영동빌딩앞,37.5070940561111,127.040869811111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-001733,1,서울특별시,강남구,11680,서울특별시 강남구 언주로103길 42 일반주택,서울특별시 강남구 역삼동 657-23 일반주택,37.5058126061111,127.036699711111,B동,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-001734,1,서울특별시,강남구,11680,서울특별시 강남구 논현로105길 31 삼정호텔앞,서울특별시 강남구 역삼동 611-2 삼정호텔앞,37.5057088991111,127.031782221111,나동,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-001735,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로20길 31 일반주택,서울특별시 강남구 역삼동 609-8 일반주택,37.5046003771111,127.032098381111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-001743,1,서울특별시,강남구,11680,서울특별시 강남구 역삼로18길 10 골목식당,서울특별시 강남구 역삼동 789-26 골목식당,37.4940766011111,127.036310891111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-001744,1,서울특별시,강남구,11680,서울특별시 강남구 논현로63길 66 ,서울특별시 강남구 역삼동 835-61 ,37.4913227681111,127.035727511111,포이하이츠,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-001745,1,서울특별시,강남구,11680,서울특별시 강남구 논현로67길 60 소닉모터스,서울특별시 강남구 역삼동 834-68 소닉모터스,37.4927846071111,127.035101261111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-001759,2,서울특별시,강남구,11680,서울특별시 강남구 언주로 564 라움아트센터,서울특별시 강남구 역삼동 688  라움아트센터,37.5078379141111,127.039501491111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-001786,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로26길 30 608-14주택,서울특별시 강남구 역삼동 608-14 608-14주택,37.5049598071111,127.033945651111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-001787,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로26길 22-12 609-17주택,서울특별시 강남구 역삼동 609-17 609-17주택,37.5048083511111,127.033163111111,길일반주택,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002046,2,서울특별시,강남구,11680,서울특별시 강남구 도곡로 135 ,서울특별시 강남구 역삼동 839-8 ,37.4905743111111,127.034881771111,리갈팰리스,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002047,2,서울특별시,강남구,11680,서울특별시 강남구 테헤란로8길 40 정안빌딩,서울특별시 강남구 역삼동 827-64 정안빌딩,37.4960899491111,127.032290831111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002048,2,서울특별시,강남구,11680,서울특별시 강남구 역삼로7길 21 일반주택,서울특별시 강남구 역삼동 830-46 일반주택,37.4948358441111,127.032911581111,압구정동천주교 성당,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002049,2,서울특별시,강남구,11680,서울특별시 강남구 도곡로7길 19 송암 빌리지,서울특별시 강남구 역삼동 836-51 송암 빌리지,37.4917833641111,127.034366121111,로비스빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002050,2,서울특별시,강남구,11680,서울특별시 강남구 역삼로 134 ,서울특별시 강남구 역삼동 834-8 ,37.4940844021111,127.034135251111,삼일빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002051,2,서울특별시,강남구,11680,서울특별시 강남구 테헤란로 327 빅토리아빌딩,서울특별시 강남구 역삼동 705-1 빅토리아빌딩,37.5041159051111,127.047286761111,동신빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002052,2,서울특별시,강남구,11680,서울특별시 강남구 테헤란로 152 강남파이낸스센터,서울특별시 강남구 역삼동 737  강남파이낸스센터,37.5004046711111,127.036921521111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002053,2,서울특별시,강남구,11680,서울특별시 강남구 역삼로11길 1-1 한성전기전자,서울특별시 강남구 역삼동 752-43 한성전기전자,37.4942513071111,127.034148791111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002054,2,서울특별시,강남구,11680,서울특별시 강남구 역삼로7길 8 대우촌정육점,서울특별시 강남구 역삼동 829-8 대우촌정육점,37.4945877751111,127.033222711111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002056,2,서울특별시,강남구,11680,서울특별시 강남구 논현로 525 한국문화콘텐츠진흥원,서울특별시 강남구 역삼동 641-2 한국문화콘텐츠진흥원,37.5032234511111,127.035637411111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002057,2,서울특별시,강남구,11680,서울특별시 강남구 테헤란로 219 잠실3단지 재건축단지내 상가,서울특별시 강남구 역삼동 677-28 잠실3단지 재건축단지내 상가,37.5019629381111,127.040415071111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002058,2,서울특별시,강남구,11680,서울특별시 강남구 테헤란로 215 한솔PCS,서울특별시 강남구 역삼동 677-31 한솔PCS,37.5017843021111,127.039841821111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002059,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로27길 8 일반주택,서울특별시 강남구 역삼동 678-23 일반주택,37.5018873991111,127.038125411111,가운빌라,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002060,1,서울특별시,강남구,11680,서울특별시 강남구 논현로105길 55 몽블랑,서울특별시 강남구 역삼동 614-19 몽블랑,37.5050324921111,127.029662581111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002061,1,서울특별시,강남구,11680,서울특별시 강남구 논현로105길 91 대나무집,서울특별시 강남구 역삼동 615  대나무집,37.5042152941111,127.026919131111,하늘공인중개사사무소,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002062,1,서울특별시,강남구,11680,서울특별시 강남구 논현로105길 73 일반주택,서울특별시 강남구 역삼동 615-25 일반주택,37.5046560511111,127.028457721111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002063,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로4길 29 알뜰슈퍼,서울특별시 강남구 역삼동 812  알뜰슈퍼,37.5028943521111,127.026797441111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002064,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로5길 24 ,서울특별시 강남구 역삼동 635-10 ,37.4999943961111,127.028916861111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002065,1,서울특별시,강남구,11680,서울특별시 강남구 강남대로98길 17 시티힐 빌딩,서울특별시 강남구 역삼동 620-9 시티힐 빌딩,37.5007385711111,127.027942951111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002066,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로18길 63 일반주택,서울특별시 강남구 역삼동 622-23 일반주택,37.5021746961111,127.028357351111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002067,2,서울특별시,강남구,11680,서울특별시 강남구 봉은사로6길 55 일반주택(비소일체형 변경),서울특별시 강남구 역삼동 622-17 일반주택(비소일체형 변경),37.5025098971111,127.029176721111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002068,2,서울특별시,강남구,11680,서울특별시 강남구 강남대로 340 경원빌딩,서울특별시 강남구 역삼동 831-17 경원빌딩,37.4934178921111,127.029976711111,리츠하우스,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002069,2,서울특별시,강남구,11680,서울특별시 강남구 역삼로 106 ,서울특별시 강남구 역삼동 832-18 ,37.4931267511111,127.030914771111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002070,1,서울특별시,강남구,11680,서울특별시 강남구 강남대로84길 8 우인빌딩,서울특별시 강남구 역삼동 826-4 우인빌딩,37.4963341691111,127.029470611111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002071,1,서울특별시,강남구,11680,서울특별시 강남구 도곡로19길 19 빌라,서울특별시 강남구 역삼동 794-18 빌라,37.4927980481111,127.037903831111,논현대우멤버스카운티,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002072,1,서울특별시,강남구,11680,서울특별시 강남구 역삼로4길 8 유신빌딩,서울특별시 강남구 역삼동 832-40 유신빌딩,37.4930120061111,127.032010011111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002073,1,서울특별시,강남구,11680,서울특별시 강남구 강남대로66길 32 ,서울특별시 강남구 역삼동 836-26 ,37.4921818811111,127.033256061111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002074,1,서울특별시,강남구,11680,서울특별시 강남구 논현로65길 22 파인하우스,서울특별시 강남구 역삼동 795-37 파인하우스,37.4930052221111,127.038738871111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002075,1,서울특별시,강남구,11680,서울특별시 강남구 논현로63길 36 농림빌딩,서울특별시 강남구 역삼동 794-36 농림빌딩,37.4920707211111,127.038195251111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002076,1,서울특별시,강남구,11680,서울특별시 강남구 논현로79길 28 파크빌라,서울특별시 강남구 역삼동 740-18 파크빌라,37.4973123831111,127.035918911111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002077,1,서울특별시,강남구,11680,서울특별시 강남구 논현로 429 C&C빌딩,서울특별시 강남구 역삼동 738-9 C&C빌딩,37.4992242521111,127.037330951111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002078,1,서울특별시,강남구,11680,서울특별시 강남구 역삼로20길 22 제일식품,서울특별시 강남구 역삼동 792-59 제일식품,37.4937921981111,127.038386151111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002079,1,서울특별시,강남구,11680,서울특별시 강남구 논현로71길 7 ,서울특별시 강남구 역삼동 797  ,37.4947276151111,127.038815821111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002089,1,서울특별시,강남구,11680,서울특별시 강남구 언주로107길 39 일반주택,서울특별시 강남구 역삼동 658-3 일반주택,37.5070002261111,127.036118111111,서울빌라,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002090,1,서울특별시,강남구,11680,서울특별시 강남구 논현로102길 45 일반주택,서울특별시 강남구 역삼동 661-20 일반주택,37.5058143361111,127.038746991111,아다미,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002091,1,서울특별시,강남구,11680,서울특별시 강남구 언주로99길 12 영동복집,서울특별시 강남구 역삼동 663-30 영동복집,37.5056040851111,127.040014461111,외환은행,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002092,1,서울특별시,강남구,11680,서울특별시 강남구 언주로93길 28-8 코넬빌딩,서울특별시 강남구 역삼동 673-24 코넬빌딩,37.5037993471111,127.039490621111,영동빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002093,1,서울특별시,강남구,11680,서울특별시 강남구 언주로106길 35 일반주택,서울특별시 강남구 역삼동 684-13 일반주택,37.5082427611111,127.042524171111,에이동,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002094,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로53길 70 일반주택,서울특별시 강남구 역삼동 693  일반주택,37.5076583581111,127.043132951111,준빌라,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002095,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로53길 33 일반주택,서울특별시 강남구 역삼동 697-5 일반주택,37.5059525811111,127.045575851111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002096,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로51길 23 코뚜레 식당,서울특별시 강남구 역삼동 704-47 코뚜레 식당,37.5051656811111,127.045683131111,코어하우스,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002098,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로2길 37 ,서울특별시 강남구 역삼동 826-41 ,37.4955340881111,127.029898321111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002099,1,서울특별시,강남구,11680,서울특별시 강남구 논현로79길 36 한울,서울특별시 강남구 역삼동 740-21 한울,37.4972529581111,127.035306861111,리츠하우스,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002101,1,서울특별시,강남구,11680,서울특별시 강남구 역삼로14길 10 ,서울특별시 강남구 역삼동 834-101 ,37.4938241131111,127.035450391111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002102,1,서울특별시,강남구,11680,서울특별시 강남구 강남대로66길 8 카이로스빌딩,서울특별시 강남구 역삼동 837-2 카이로스빌딩,37.4917698131111,127.031663841111,논현아테나니케,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002103,1,서울특별시,강남구,11680,서울특별시 강남구 도곡로3길 22 한스빌,서울특별시 강남구 역삼동 836-1 한스빌,37.4913975311111,127.032805341111,SPAZLO 스튜디오,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002104,1,서울특별시,강남구,11680,서울특별시 강남구 도곡로5길 19 ,서울특별시 강남구 역삼동 836-8 ,37.4916190711111,127.033567041111,길멜로디레스토랑,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002105,1,서울특별시,강남구,11680,서울특별시 강남구 역삼로18길 22 gs25시 앞,서울특별시 강남구 역삼동 792-19 gs25시 앞,37.4932609961111,127.036735451111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002106,1,서울특별시,강남구,11680,서울특별시 강남구 강남대로84길 33 ,서울특별시 강남구 역삼동 824-25 ,37.4970061671111,127.03106911111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002107,1,서울특별시,강남구,11680,서울특별시 강남구 논현로85길 70 만나칼국수,서울특별시 강남구 역삼동 823-16 만나칼국수,37.4976232851111,127.032733241111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002108,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로14길 48 올림픽세탁소,서울특별시 강남구 역삼동 828-51 올림픽세탁소,37.4961158581111,127.034389061111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002109,1,서울특별시,강남구,11680,서울특별시 강남구 역삼로15길 20 우리슈퍼,서울특별시 강남구 역삼동 749-5 우리슈퍼,37.4961679921111,127.035482921111,마블하우스,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002110,1,서울특별시,강남구,11680,서울특별시 강남구 논현로85길 13 역삼동빌딩,서울특별시 강남구 역삼동 739  역삼동빌딩,37.4991268691111,127.036117311111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002111,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로25길 39 m.k빌딩,서울특별시 강남구 역삼동 640-13 m.k빌딩,37.5031044961111,127.034748431111,정안빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002112,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로21길 28 일반주택,서울특별시 강남구 역삼동 643-1 일반주택,37.5018480781111,127.034152251111,일반주택,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002113,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로19길 31 638-12주택,서울특별시 강남구 역삼동 631-12 638-12주택,37.5020701741111,127.032938711111,송암 빌리지,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002114,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로13길 45 ,서울특별시 강남구 역삼동 633-22 ,37.5022541491111,127.031565011111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002115,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로19길 79 일반주택624,서울특별시 강남구 역삼동 624  일반주택624,37.5044598351111,127.031329061111,빅토리아빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002116,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로24길 16 아페이론하우스,서울특별시 강남구 역삼동 610-2 아페이론하우스,37.5055654911111,127.032846721111,강남파이낸스센터,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002117,1,서울특별시,강남구,11680,서울특별시 강남구 논현로98길 28 엔도어클라우드컴퍼니,서울특별시 강남구 역삼동 671  엔도어클라우드컴퍼니,37.5040763711111,127.037900551111,한성전기전자,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002118,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로27길 28 일반주택,서울특별시 강남구 역삼동 670-12 일반주택,37.5031584841111,127.037531951111,대우촌정육점,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002119,1,서울특별시,강남구,11680,서울특별시 강남구 논현로106길 37 공동주택,서울특별시 강남구 역삼동 655-14 공동주택,37.5067041411111,127.037457411111,재승빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002120,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로37길 41 대광부동산,서울특별시 강남구 역삼동 673-18 대광부동산,37.5049579991111,127.039741741111,한국문화콘텐츠진흥원,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002121,1,서울특별시,강남구,11680,서울특별시 강남구 언주로104길 12 기아자동차 정비소 앞,서울특별시 강남구 역삼동 690-21 기아자동차 정비소 앞,37.5071582391111,127.041428061111,단지 재건축단지내 상가,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002122,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로48길 41 조은크리닝 세탁소 앞,서울특별시 강남구 역삼동 692-3 조은크리닝 세탁소 앞,37.5069454791111,127.042958941111,한솔PCS,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002123,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로50길 49 일반주택,서울특별시 강남구 역삼동 683-43 일반주택,37.5072880211111,127.045145651111,일반주택,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002124,1,서울특별시,강남구,11680,서울특별시 강남구 언주로98길 26 gs25편의점,서울특별시 강남구 역삼동 703  gs25편의점,37.5046345751111,127.044048591111,몽블랑,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002125,1,서울특별시,강남구,11680,서울특별시 강남구 선릉로99길 9 이노피아 헤어샵,서울특별시 강남구 역삼동 696-25 이노피아 헤어샵,37.5062548911111,127.046882541111,대나무집,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002417,1,서울특별시,강남구,11680,서울특별시 강남구 역삼로9길 17 빌라,서울특별시 강남구 역삼동 753-4 빌라,37.4951193621111,127.033718241111,일반주택,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002418,1,서울특별시,강남구,11680,서울특별시 강남구 역삼로11길 14 청원복집,서울특별시 강남구 역삼동 751-4 청원복집,37.4949616641111,127.034840421111,우암빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002419,1,서울특별시,강남구,11680,서울특별시 강남구 역삼로15길 7 보창빌딩,서울특별시 강남구 역삼동 750-17 보창빌딩,37.4951379741111,127.035304371111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002420,1,서울특별시,강남구,11680,서울특별시 강남구 역삼로17길 9 일반주택,서울특별시 강남구 역삼동 749-14 일반주택,37.4950615311111,127.035778671111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002421,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로20길 25 일반주택,서울특별시 강남구 역삼동 740  일반주택,37.4980566631111,127.034783511111,좋은사람좋은집,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002422,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로10길 30 일반주택,서울특별시 강남구 역삼동 828-18 일반주택,37.4970533411111,127.032972411111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002423,1,서울특별시,강남구,11680,서울특별시 강남구 역삼로19길 5 다가구주택,서울특별시 강남구 역삼동 748-29 다가구주택,37.4954259961111,127.036917571111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002424,1,서울특별시,강남구,11680,서울특별시 강남구 도곡로17길 12 거평빌라,서울특별시 강남구 역삼동 794-28 거평빌라,37.4918062821111,127.037418541111,논현아펠바움,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002425,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로55길 26 대초원양꼬치양갈비앞,서울특별시 강남구 역삼동 696-12 대초원양꼬치양갈비앞,37.5058281031111,127.046820911111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002426,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로53길 15-3 롯데기공,서울특별시 강남구 역삼동 697-13 롯데기공,37.505215211111,127.047092911111,맥심제과건물,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002427,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로51길 33 ,서울특별시 강남구 역삼동 704-24 ,37.5055212041111,127.045044311111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002428,1,서울특별시,강남구,11680,서울특별시 강남구 선릉로103길 3-7 일반주택,서울특별시 강남구 역삼동 694-22 일반주택,37.5071613671111,127.045869921111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002429,1,서울특별시,강남구,11680,서울특별시 강남구 언주로98길 5-4 출입문,서울특별시 강남구 역삼동 699-2 출입문,37.5051263721111,127.042392211111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002430,1,서울특별시,강남구,11680,서울특별시 강남구 언주로98길 18 남천빌딩,서울특별시 강남구 역삼동 700-23 남천빌딩,37.5047589041111,127.043126791111,지번 건물 모서리,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
